"rules","support","confidence","coverage","lift","count"
"{Intro=0,DataMining=0,Survey=0,Cat.Data=0,Regression=1,Forecast=0,DOE=0} => {SW=0}",0.0904109589041096,0.942857142857143,0.0958904109589041,1.21177062374245,33
"{Survey=1,Cat.Data=0} => {Intro=0}",0.0904109589041096,0.733333333333333,0.123287671232877,1.21116138763198,33
"{DataMining=0,Regression=1} => {Intro=0}",0.120547945205479,0.733333333333333,0.164383561643836,1.21116138763198,44
"{Survey=0,Regression=1,DOE=0} => {Intro=0}",0.120547945205479,0.733333333333333,0.164383561643836,1.21116138763198,44
"{Cat.Data=1,DOE=0,SW=0} => {Intro=0}",0.0904109589041096,0.733333333333333,0.123287671232877,1.21116138763198,33
"{Intro=1,Survey=0,Cat.Data=0,Regression=0,Forecast=0,DOE=0} => {SW=0}",0.221917808219178,0.941860465116279,0.235616438356164,1.21048968227972,81
"{DataMining=0,Survey=1,DOE=0} => {Regression=0}",0.126027397260274,0.958333333333333,0.131506849315069,1.21035178777393,46
"{Intro=0,DataMining=0,Survey=0,Cat.Data=1,SW=0} => {Regression=0}",0.063013698630137,0.958333333333333,0.0657534246575343,1.21035178777393,23
"{Intro=0,DataMining=0,Survey=0,Cat.Data=1,Forecast=0,DOE=0} => {Regression=0}",0.063013698630137,0.958333333333333,0.0657534246575343,1.21035178777393,23
"{DataMining=0,Survey=0,Cat.Data=1,Forecast=0,DOE=0,SW=0} => {Regression=0}",0.063013698630137,0.958333333333333,0.0657534246575343,1.21035178777393,23
"{Intro=1,Cat.Data=0,SW=0} => {Regression=0}",0.246575342465753,0.957446808510638,0.257534246575342,1.20923212839579,90
"{Intro=1,Survey=0,Regression=0,DOE=0} => {Cat.Data=0}",0.246575342465753,0.957446808510638,0.257534246575342,1.20923212839579,90
"{Intro=1,DataMining=0,Survey=0,Cat.Data=0,Regression=0,DOE=0} => {SW=0}",0.216438356164384,0.94047619047619,0.23013698630137,1.20871059691482,79
"{Intro=1,DataMining=0,Survey=0,Regression=0,Forecast=0,DOE=0} => {SW=0}",0.216438356164384,0.94047619047619,0.23013698630137,1.20871059691482,79
"{Intro=0,Survey=0,Regression=1,Forecast=0} => {DOE=0}",0.104109589041096,1,0.104109589041096,1.20860927152318,38
"{Intro=0,Survey=0,Regression=1,Forecast=0,SW=0} => {DOE=0}",0.0931506849315069,1,0.0931506849315069,1.20860927152318,34
"{Intro=0,Survey=0,Cat.Data=0,Regression=1,Forecast=0} => {DOE=0}",0.0958904109589041,1,0.0958904109589041,1.20860927152318,35
"{Intro=0,DataMining=0,Survey=0,Regression=1,Forecast=0} => {DOE=0}",0.0986301369863014,1,0.0986301369863014,1.20860927152318,36
"{Survey=0,Cat.Data=0,Regression=1,Forecast=0,SW=0} => {DOE=0}",0.0931506849315069,1,0.0931506849315069,1.20860927152318,34
"{Intro=0,Survey=0,Cat.Data=0,Regression=1,Forecast=0,SW=0} => {DOE=0}",0.0904109589041096,1,0.0904109589041096,1.20860927152318,33
"{Intro=0,DataMining=0,Survey=0,Regression=1,Forecast=0,SW=0} => {DOE=0}",0.0904109589041096,1,0.0904109589041096,1.20860927152318,33
"{Intro=0,DataMining=0,Survey=0,Cat.Data=0,Regression=1,Forecast=0} => {DOE=0}",0.0958904109589041,1,0.0958904109589041,1.20860927152318,35
"{DataMining=0,Survey=0,Cat.Data=0,Regression=1,Forecast=0,SW=0} => {DOE=0}",0.0931506849315069,1,0.0931506849315069,1.20860927152318,34
"{Intro=0,DataMining=0,Survey=0,Cat.Data=0,Regression=1,Forecast=0,SW=0} => {DOE=0}",0.0904109589041096,1,0.0904109589041096,1.20860927152318,33
"{DataMining=0,Survey=0,Cat.Data=1} => {Intro=0}",0.0821917808219178,0.731707317073171,0.112328767123288,1.20847588566383,30
"{Survey=1,Regression=0,Forecast=0,DOE=0} => {Intro=0}",0.0821917808219178,0.731707317073171,0.112328767123288,1.20847588566383,30
"{Intro=0,DOE=1} => {Regression=0}",0.120547945205479,0.956521739130435,0.126027397260274,1.20806378817512,44
"{Intro=1,DataMining=0,DOE=0,SW=0} => {Regression=0}",0.241095890410959,0.956521739130435,0.252054794520548,1.20806378817512,88
"{Intro=0,DataMining=0,Survey=0,Cat.Data=1,DOE=0,SW=0} => {Regression=0}",0.0602739726027397,0.956521739130435,0.063013698630137,1.20806378817512,22
"{Intro=0,Survey=0,Cat.Data=1,Forecast=0,DOE=0,SW=0} => {Regression=0}",0.0602739726027397,0.956521739130435,0.063013698630137,1.20806378817512,22
"{Intro=1,DataMining=0,Survey=0,Cat.Data=0,Regression=0,Forecast=0} => {SW=0}",0.213698630136986,0.939759036144578,0.227397260273973,1.20778890208722,78
"{Intro=1,Cat.Data=0,DOE=0,SW=0} => {Regression=0}",0.238356164383562,0.956043956043956,0.249315068493151,1.20746035970949,87
"{DataMining=0,Survey=0,Forecast=1} => {Intro=0}",0.0520547945205479,0.730769230769231,0.0712328767123288,1.20692655760529,19
"{DOE=1} => {Intro=0}",0.126027397260274,0.73015873015873,0.172602739726027,1.20591826474179,46
"{Intro=1,DataMining=0,Survey=0,Regression=0,DOE=0} => {Cat.Data=0}",0.23013698630137,0.954545454545455,0.241095890410959,1.20556778861277,84
"{Intro=1,Regression=0,Forecast=0,DOE=0,SW=0} => {Cat.Data=0}",0.227397260273973,0.954022988505747,0.238356164383562,1.20490792665951,83
"{DataMining=1,Survey=0,DOE=0} => {Intro=0}",0.0958904109589041,0.729166666666667,0.131506849315068,1.20427978883861,35
"{Intro=1,DataMining=0,Survey=0,DOE=0,SW=0} => {Regression=0}",0.224657534246575,0.953488372093023,0.235616438356164,1.20423271907942,82
"{Cat.Data=0,Regression=1,DOE=0} => {Survey=0}",0.131506849315068,0.979591836734694,0.134246575342466,1.20387548958978,48
"{Intro=1,DataMining=0,Regression=0,Forecast=0,SW=0} => {Cat.Data=0}",0.219178082191781,0.952380952380952,0.23013698630137,1.20283407480639,80
"{Intro=0,DataMining=1,Cat.Data=0,Regression=0,DOE=0} => {SW=0}",0.0794520547945206,0.935483870967742,0.0849315068493151,1.20229441163108,29
"{Intro=1,DataMining=0,Survey=0,Forecast=0,SW=0} => {Cat.Data=0}",0.216438356164384,0.951807228915663,0.227397260273973,1.20210947596615,79
"{Intro=1,DataMining=0,Regression=0,Forecast=0,DOE=0,SW=0} => {Cat.Data=0}",0.216438356164384,0.951807228915663,0.227397260273973,1.20210947596615,79
"{Intro=0,DataMining=0,DOE=1} => {Regression=0}",0.106849315068493,0.951219512195122,0.112328767123288,1.20136720398346,39
"{Intro=0,DataMining=0,Survey=0,Regression=1} => {Cat.Data=0}",0.106849315068493,0.951219512195122,0.112328767123288,1.20136720398346,39
"{DataMining=0,Survey=0,Cat.Data=0,DOE=0,SW=1} => {Intro=0}",0.0657534246575342,0.727272727272727,0.0904109589041096,1.20115178938708,24
"{Survey=0,Cat.Data=0,Forecast=0,DOE=0,SW=1} => {Intro=0}",0.0657534246575342,0.727272727272727,0.0904109589041096,1.20115178938708,24
"{Intro=1,Cat.Data=0,Forecast=0,SW=0} => {Survey=0}",0.23013698630137,0.976744186046512,0.235616438356164,1.20037585153864,84
"{Intro=1,Cat.Data=0,Regression=0,Forecast=0,SW=0} => {Survey=0}",0.227397260273973,0.976470588235294,0.232876712328767,1.20003961180432,83
"{DataMining=0,Survey=1,Cat.Data=0} => {Regression=0}",0.104109589041096,0.95,0.10958904109589,1.19982698961938,38
"{DataMining=0,Survey=1,Forecast=0,DOE=0} => {Regression=0}",0.104109589041096,0.95,0.10958904109589,1.19982698961938,38
"{Intro=0,DataMining=0,Survey=0,Regression=1,DOE=0} => {Cat.Data=0}",0.104109589041096,0.95,0.10958904109589,1.19982698961938,38
"{Intro=0,Cat.Data=0,Regression=1} => {Survey=0}",0.112328767123288,0.976190476190476,0.115068493150685,1.19969536636203,41
"{Intro=1,Cat.Data=0,Forecast=0,DOE=0,SW=0} => {Survey=0}",0.224657534246575,0.976190476190476,0.23013698630137,1.19969536636203,82
"{DataMining=1,Survey=0,Cat.Data=0,Forecast=0,DOE=0} => {SW=0}",0.0767123287671233,0.933333333333333,0.0821917808219178,1.19953051643192,28
"{DataMining=1,Survey=0,Cat.Data=0,Regression=0,Forecast=0,DOE=0} => {SW=0}",0.0767123287671233,0.933333333333333,0.0821917808219178,1.19953051643192,28
"{Intro=1,Cat.Data=0,Regression=0,Forecast=0,DOE=0,SW=0} => {Survey=0}",0.221917808219178,0.975903614457831,0.227397260273973,1.19934282584885,81
"{Intro=1,Cat.Data=0,Forecast=0,DOE=0} => {Regression=0}",0.257534246575342,0.94949494949495,0.271232876712329,1.19918912306456,94
"{Intro=1,DataMining=0,Cat.Data=0,Forecast=0,SW=0} => {Survey=0}",0.216438356164384,0.975308641975309,0.221917808219178,1.1986116307104,79
"{Intro=1,Survey=0,Cat.Data=0,Regression=0,Forecast=0} => {SW=0}",0.227397260273973,0.932584269662921,0.243835616438356,1.19856781136256,83
"{Intro=1,Survey=0,Regression=0,Forecast=0,DOE=0} => {SW=0}",0.227397260273973,0.932584269662921,0.243835616438356,1.19856781136256,83
"{Intro=1,DataMining=0,Cat.Data=0,DOE=0} => {Regression=0}",0.254794520547945,0.948979591836735,0.268493150684932,1.19853823882494,93
"{Intro=0,DataMining=0,Cat.Data=0,Regression=1} => {Survey=0}",0.106849315068493,0.975,0.10958904109589,1.19823232323232,39
"{Cat.Data=0,Regression=1,DOE=0,SW=0} => {Survey=0}",0.106849315068493,0.975,0.10958904109589,1.19823232323232,39
"{Intro=1,DataMining=0,Cat.Data=0,Regression=0,Forecast=0,SW=0} => {Survey=0}",0.213698630136986,0.975,0.219178082191781,1.19823232323232,78
"{Intro=1,DataMining=0,Cat.Data=0,Forecast=0,DOE=0,SW=0} => {Survey=0}",0.213698630136986,0.975,0.219178082191781,1.19823232323232,78
"{DataMining=1,SW=0} => {Intro=0}",0.101369863013699,0.725490196078431,0.13972602739726,1.19820778990329,37
"{Survey=1,Cat.Data=0,Forecast=0} => {Regression=0}",0.101369863013699,0.948717948717949,0.106849315068493,1.19820778990329,37
"{Intro=0,Survey=0,Regression=1,SW=0} => {Cat.Data=0}",0.101369863013699,0.948717948717949,0.106849315068493,1.19820778990329,37
"{Intro=1,DataMining=0,Cat.Data=0,Regression=0,Forecast=0,DOE=0,SW=0} => {Survey=0}",0.210958904109589,0.974683544303797,0.216438356164384,1.19784341303329,77
"{Intro=1,DataMining=0,Survey=0,Regression=0,DOE=0} => {SW=0}",0.224657534246575,0.931818181818182,0.241095890410959,1.19758322663252,82
"{Survey=1,Cat.Data=0,DOE=0} => {Intro=0}",0.0794520547945206,0.725,0.10958904109589,1.19739819004525,29
"{Intro=0,Cat.Data=0,Regression=1,SW=0} => {Survey=0}",0.101369863013699,0.973684210526316,0.104109589041096,1.19661527556264,37
"{DataMining=0,Cat.Data=0,Regression=1,SW=0} => {Survey=0}",0.101369863013699,0.973684210526316,0.104109589041096,1.19661527556264,37
"{Intro=0,DataMining=1,Cat.Data=0,Forecast=0} => {SW=0}",0.073972602739726,0.931034482758621,0.0794520547945206,1.19657600777076,27
"{Intro=0,Survey=0,Cat.Data=0,Forecast=0,DOE=1} => {SW=0}",0.073972602739726,0.931034482758621,0.0794520547945206,1.19657600777076,27
"{Intro=0,DataMining=1,Cat.Data=0,Regression=0,Forecast=0} => {SW=0}",0.073972602739726,0.931034482758621,0.0794520547945206,1.19657600777076,27
"{Intro=0,DataMining=1,Regression=0,Forecast=0,DOE=0} => {SW=0}",0.073972602739726,0.931034482758621,0.0794520547945206,1.19657600777076,27
"{Intro=1,DataMining=0,Survey=0,Cat.Data=0,Regression=0} => {SW=0}",0.221917808219178,0.931034482758621,0.238356164383562,1.19657600777076,81
"{Intro=0,Survey=0,Cat.Data=0,Regression=0,Forecast=0,DOE=1} => {SW=0}",0.073972602739726,0.931034482758621,0.0794520547945206,1.19657600777076,27
"{DataMining=0,Survey=0,Cat.Data=0,Regression=0,Forecast=0,DOE=1} => {SW=0}",0.073972602739726,0.931034482758621,0.0794520547945206,1.19657600777076,27
"{Intro=1,DataMining=0,SW=0} => {Regression=0}",0.246575342465753,0.947368421052632,0.26027397260274,1.19650336914952,90
"{Intro=0,Survey=0,Regression=1,DOE=0,SW=0} => {Cat.Data=0}",0.0986301369863014,0.947368421052632,0.104109589041096,1.19650336914952,36
"{Survey=0,Cat.Data=0,Forecast=1} => {Intro=0}",0.0575342465753425,0.724137931034483,0.0794520547945205,1.19597441098455,21
"{Intro=1,Survey=0,Regression=0,Forecast=0} => {Cat.Data=0}",0.243835616438356,0.946808510638298,0.257534246575342,1.19579621585806,89
"{Intro=0,DataMining=0,Cat.Data=0,Regression=1,SW=0} => {Survey=0}",0.0986301369863014,0.972972972972973,0.101369863013699,1.1957411957412,36
"{Intro=1,DataMining=0,Cat.Data=0,Forecast=0,DOE=0} => {Regression=0}",0.241095890410959,0.946236559139785,0.254794520547945,1.19507385496893,88
"{Intro=0,Cat.Data=0,Regression=1,Forecast=0} => {Survey=0}",0.0958904109589041,0.972222222222222,0.0986301369863014,1.19481855592967,35
"{Intro=0,DataMining=0,Cat.Data=0,Regression=1,Forecast=0} => {Survey=0}",0.0958904109589041,0.972222222222222,0.0986301369863014,1.19481855592967,35
"{DataMining=0,Cat.Data=1,DOE=0} => {Intro=0}",0.0931506849315069,0.723404255319149,0.128767123287671,1.19476268412439,34
"{Intro=0,Cat.Data=0,DOE=1} => {Regression=0}",0.0958904109589041,0.945945945945946,0.101369863013699,1.19470681754419,35
"{DataMining=0,Survey=1,DOE=0,SW=0} => {Regression=0}",0.0958904109589041,0.945945945945946,0.101369863013699,1.19470681754419,35
"{Intro=1,Forecast=0,DOE=0,SW=0} => {Regression=0}",0.238356164383562,0.945652173913043,0.252054794520548,1.19433579058222,87
"{Intro=1,DataMining=0,Regression=0,Forecast=0,SW=0} => {DOE=0}",0.227397260273973,0.988095238095238,0.23013698630137,1.19422106590981,83
"{Cat.Data=0,Regression=1,Forecast=0,SW=0} => {Survey=0}",0.0931506849315069,0.971428571428571,0.0958904109589041,1.19384319384319,34
"{DataMining=0,Cat.Data=0,Regression=1,Forecast=0,SW=0} => {Survey=0}",0.0931506849315069,0.971428571428571,0.0958904109589041,1.19384319384319,34
"{Intro=1,DataMining=0,Cat.Data=0,Forecast=0,SW=0} => {DOE=0}",0.219178082191781,0.987654320987654,0.221917808219178,1.19368816940561,80
"{Intro=1,Survey=0,Cat.Data=0,Forecast=0,DOE=0} => {Regression=0}",0.235616438356164,0.945054945054945,0.249315068493151,1.19358150500019,86
"{Intro=1,DataMining=0,Survey=0,Forecast=0,DOE=0} => {Cat.Data=0}",0.235616438356164,0.945054945054945,0.249315068493151,1.19358150500019,86
"{Intro=1,DataMining=0,Cat.Data=0,Regression=0,Forecast=0,SW=0} => {DOE=0}",0.216438356164384,0.9875,0.219178082191781,1.19350165562914,79
"{Intro=1,DataMining=0,Survey=0,Regression=0,Forecast=0,SW=0} => {DOE=0}",0.216438356164384,0.9875,0.219178082191781,1.19350165562914,79
"{Intro=0,DataMining=1,Survey=0,Cat.Data=0,Regression=0,DOE=0} => {SW=0}",0.0712328767123288,0.928571428571429,0.0767123287671233,1.19341046277666,26
"{Intro=1,DataMining=0,Survey=0,Cat.Data=0,Forecast=0,SW=0} => {DOE=0}",0.213698630136986,0.987341772151899,0.216438356164384,1.19331041998491,78
"{Intro=1,DataMining=0,Survey=0,Cat.Data=0,Regression=0,Forecast=0,SW=0} => {DOE=0}",0.210958904109589,0.987179487179487,0.213698630136986,1.19311428086263,77
"{DataMining=1,Survey=0} => {Intro=0}",0.106849315068493,0.722222222222222,0.147945205479452,1.19281045751634,39
"{Intro=0,DOE=1,SW=0} => {Regression=0}",0.0931506849315069,0.944444444444444,0.0986301369863014,1.19281045751634,34
"{Survey=0,DOE=1,SW=0} => {Regression=0}",0.0931506849315069,0.944444444444444,0.0986301369863014,1.19281045751634,34
"{Forecast=0,DOE=1,SW=0} => {Regression=0}",0.0931506849315069,0.944444444444444,0.0986301369863014,1.19281045751634,34
"{DataMining=0,Survey=1,Cat.Data=0,Forecast=0} => {Regression=0}",0.0931506849315069,0.944444444444444,0.0986301369863014,1.19281045751634,34
"{Intro=1,DataMining=0,Regression=0,SW=0} => {Cat.Data=0}",0.232876712328767,0.944444444444444,0.246575342465753,1.19281045751634,85
"{Intro=1,Regression=0,Forecast=0,SW=0} => {Cat.Data=0}",0.232876712328767,0.944444444444444,0.246575342465753,1.19281045751634,85
"{Intro=0,Cat.Data=0,Regression=1,Forecast=0,SW=0} => {Survey=0}",0.0904109589041096,0.970588235294118,0.0931506849315069,1.19281045751634,33
"{Intro=0,DataMining=0,Regression=1,Forecast=0,SW=0} => {Cat.Data=0}",0.0931506849315069,0.944444444444444,0.0986301369863014,1.19281045751634,34
"{DataMining=0,Survey=0,Regression=1,Forecast=0,SW=0} => {Cat.Data=0}",0.0931506849315069,0.944444444444444,0.0986301369863014,1.19281045751634,34
"{DataMining=0,Survey=0,Forecast=0,DOE=0,SW=1} => {Intro=0}",0.0712328767123288,0.722222222222222,0.0986301369863014,1.19281045751634,26
"{Intro=0,DataMining=0,Cat.Data=0,Regression=1,Forecast=0,SW=0} => {Survey=0}",0.0904109589041096,0.970588235294118,0.0931506849315069,1.19281045751634,33
"{Intro=1,DataMining=0,Survey=0,SW=0} => {Regression=0}",0.23013698630137,0.943820224719101,0.243835616438356,1.19202208312274,84
"{Intro=1,DataMining=0,Survey=0,Cat.Data=0,DOE=0} => {Regression=0}",0.23013698630137,0.943820224719101,0.243835616438356,1.19202208312274,84
"{Intro=1,DataMining=0,Regression=0,DOE=0,SW=0} => {Cat.Data=0}",0.227397260273973,0.943181818181818,0.241095890410959,1.19121579112929,83
"{Intro=1,Survey=0,Forecast=0,DOE=0,SW=0} => {Regression=0}",0.227397260273973,0.943181818181818,0.241095890410959,1.19121579112929,83
"{Intro=1,DataMining=0,Survey=0,Regression=0,Forecast=0} => {Cat.Data=0}",0.227397260273973,0.943181818181818,0.241095890410959,1.19121579112929,83
"{Intro=0,DataMining=1,Cat.Data=0} => {Regression=0}",0.0904109589041096,0.942857142857143,0.0958904109589041,1.19080573405833,33
"{Survey=1,Cat.Data=0,SW=0} => {Regression=0}",0.0904109589041096,0.942857142857143,0.0958904109589041,1.19080573405833,33
"{Intro=0,DataMining=0,Cat.Data=0,DOE=1} => {Regression=0}",0.0904109589041096,0.942857142857143,0.0958904109589041,1.19080573405833,33
"{DataMining=1,Regression=0,DOE=0,SW=0} => {Cat.Data=0}",0.0904109589041096,0.942857142857143,0.0958904109589041,1.19080573405833,33
"{DataMining=1,Regression=0,Forecast=0,DOE=0} => {Cat.Data=0}",0.0904109589041096,0.942857142857143,0.0958904109589041,1.19080573405833,33
"{Intro=0,DataMining=0,Regression=1,Forecast=0,DOE=0,SW=0} => {Cat.Data=0}",0.0904109589041096,0.942857142857143,0.0958904109589041,1.19080573405833,33
"{Survey=0,Cat.Data=1,DOE=0} => {Intro=0}",0.0849315068493151,0.720930232558139,0.117808219178082,1.19067662843313,31
"{Cat.Data=0,Regression=0,DOE=1,SW=0} => {Survey=0}",0.0849315068493151,0.96875,0.0876712328767123,1.19055134680135,31
"{Intro=0,DataMining=1,Survey=0,Cat.Data=0,Forecast=0} => {SW=0}",0.0684931506849315,0.925925925925926,0.073972602739726,1.19001043296818,25
"{Intro=0,DataMining=1,Survey=0,Cat.Data=0,Regression=0,Forecast=0} => {SW=0}",0.0684931506849315,0.925925925925926,0.073972602739726,1.19001043296818,25
"{Intro=0,DataMining=1,Survey=0,Regression=0,Forecast=0,DOE=0} => {SW=0}",0.0684931506849315,0.925925925925926,0.073972602739726,1.19001043296818,25
"{Intro=1,DataMining=0,Survey=0,Cat.Data=0,Forecast=0,DOE=0} => {Regression=0}",0.221917808219178,0.941860465116279,0.235616438356164,1.1895469542126,81
"{Intro=0,DataMining=0,Cat.Data=0,Regression=1} => {SW=0}",0.101369863013699,0.925,0.10958904109589,1.18882042253521,37
"{Cat.Data=0,DOE=1,SW=0} => {Regression=0}",0.0876712328767123,0.941176470588235,0.0931506849315069,1.18868308569102,32
"{Intro=0,DataMining=0,Survey=1,DOE=0} => {Regression=0}",0.0876712328767123,0.941176470588235,0.0931506849315069,1.18868308569102,32
"{Intro=1,DataMining=0,Forecast=0,DOE=0,SW=0} => {Cat.Data=0}",0.219178082191781,0.941176470588235,0.232876712328767,1.18868308569102,80
"{DataMining=0,Cat.Data=0,Regression=0,DOE=1,SW=0} => {Survey=0}",0.0794520547945206,0.966666666666667,0.0821917808219178,1.18799102132435,29
"{Cat.Data=0,Regression=0,Forecast=0,DOE=1,SW=0} => {Survey=0}",0.0794520547945206,0.966666666666667,0.0821917808219178,1.18799102132435,29
"{Intro=1,Survey=0,Regression=0} => {Cat.Data=0}",0.257534246575342,0.94,0.273972602739726,1.18719723183391,94
"{Intro=1,Regression=0,Forecast=0,DOE=0} => {Cat.Data=0}",0.257534246575342,0.94,0.273972602739726,1.18719723183391,94
"{Intro=0,Cat.Data=0,Regression=0,DOE=1,SW=0} => {Survey=0}",0.0767123287671233,0.96551724137931,0.0794520547945206,1.18657842795774,28
"{Intro=0,DataMining=0,DOE=1,SW=0} => {Regression=0}",0.0849315068493151,0.939393939393939,0.0904109589041096,1.18643179196812,31
"{Intro=0,DataMining=1,Cat.Data=0,DOE=0} => {Regression=0}",0.0849315068493151,0.939393939393939,0.0904109589041096,1.18643179196812,31
"{Intro=0,Survey=1,DOE=0} => {SW=0}",0.0986301369863014,0.923076923076923,0.106849315068493,1.1863488624052,36
"{Intro=0,DataMining=0,Regression=1,Forecast=0} => {SW=0}",0.0986301369863014,0.923076923076923,0.106849315068493,1.1863488624052,36
"{Intro=0,DataMining=0,Survey=0,Cat.Data=0,Regression=1} => {SW=0}",0.0986301369863014,0.923076923076923,0.106849315068493,1.1863488624052,36
"{Intro=1,Survey=0,Cat.Data=0,Regression=0,DOE=0} => {SW=0}",0.227397260273973,0.922222222222222,0.246575342465753,1.18525039123631,83
"{Intro=0,Cat.Data=0,DOE=0,SW=1} => {Survey=0}",0.073972602739726,0.964285714285714,0.0767123287671233,1.18506493506494,27
"{Intro=0,DataMining=0,Cat.Data=0,Regression=0,DOE=1,SW=0} => {Survey=0}",0.073972602739726,0.964285714285714,0.0767123287671233,1.18506493506494,27
"{Intro=0,Cat.Data=0,Regression=0,Forecast=0,DOE=1,SW=0} => {Survey=0}",0.073972602739726,0.964285714285714,0.0767123287671233,1.18506493506494,27
"{DataMining=0,Cat.Data=0,Regression=0,Forecast=0,DOE=1,SW=0} => {Survey=0}",0.073972602739726,0.964285714285714,0.0767123287671233,1.18506493506494,27
"{Intro=0,Cat.Data=0,Regression=1,SW=0} => {DataMining=0}",0.101369863013699,0.973684210526316,0.104109589041096,1.18464912280702,37
"{Cat.Data=1,SW=0} => {Intro=0}",0.104109589041096,0.716981132075472,0.145205479452055,1.18415435840519,38
"{Intro=1,Forecast=0,SW=0} => {Regression=0}",0.246575342465753,0.9375,0.263013698630137,1.18403979238754,90
"{DataMining=0,Cat.Data=0,DOE=1,SW=0} => {Regression=0}",0.0821917808219178,0.9375,0.0876712328767123,1.18403979238754,30
"{DataMining=0,Survey=0,DOE=1,SW=0} => {Regression=0}",0.0821917808219178,0.9375,0.0876712328767123,1.18403979238754,30
"{DataMining=0,Forecast=0,DOE=1,SW=0} => {Regression=0}",0.0821917808219178,0.9375,0.0876712328767123,1.18403979238754,30
"{DataMining=0,Survey=0,DOE=1,SW=0} => {Cat.Data=0}",0.0821917808219178,0.9375,0.0876712328767123,1.18403979238754,30
"{Intro=0,DataMining=1,Survey=0,SW=0} => {Regression=0}",0.0821917808219178,0.9375,0.0876712328767123,1.18403979238754,30
"{Intro=0,DataMining=1,Survey=0,Cat.Data=0} => {Regression=0}",0.0821917808219178,0.9375,0.0876712328767123,1.18403979238754,30
"{Intro=0,DataMining=1,Survey=0,Forecast=0} => {Regression=0}",0.0821917808219178,0.9375,0.0876712328767123,1.18403979238754,30
"{DataMining=1,Survey=0,Regression=0,Forecast=0,SW=0} => {Cat.Data=0}",0.0821917808219178,0.9375,0.0876712328767123,1.18403979238754,30
"{DataMining=1,Survey=0,Regression=0,Forecast=0,DOE=0} => {Cat.Data=0}",0.0821917808219178,0.9375,0.0876712328767123,1.18403979238754,30
"{Intro=0,Survey=0,Cat.Data=0,Regression=1,SW=0} => {DataMining=0}",0.0986301369863014,0.972972972972973,0.101369863013699,1.18378378378378,36
"{Intro=0,DataMining=0,Cat.Data=0,Regression=1,DOE=0} => {SW=0}",0.0958904109589041,0.921052631578947,0.104109589041096,1.18374722016308,35
"{Intro=0,DataMining=0,Regression=1,Forecast=0,DOE=0} => {SW=0}",0.0958904109589041,0.921052631578947,0.104109589041096,1.18374722016308,35
"{Intro=0,DataMining=0,Survey=0,Cat.Data=0,Regression=1,DOE=0} => {SW=0}",0.0958904109589041,0.921052631578947,0.104109589041096,1.18374722016308,35
"{Intro=0,DataMining=0,Cat.Data=0,Regression=0,Forecast=0,DOE=1,SW=0} => {Survey=0}",0.0712328767123288,0.962962962962963,0.073972602739726,1.18343933158748,26
"{Intro=0,Cat.Data=0,Regression=1,DOE=0,SW=0} => {DataMining=0}",0.0958904109589041,0.972222222222222,0.0986301369863014,1.18287037037037,35
"{Intro=0,Survey=0,Cat.Data=0,Regression=1,DOE=0,SW=0} => {DataMining=0}",0.0958904109589041,0.972222222222222,0.0986301369863014,1.18287037037037,35
"{Intro=1,DataMining=0,Regression=0,Forecast=0,DOE=0} => {Cat.Data=0}",0.241095890410959,0.936170212765957,0.257534246575342,1.18236030332033,88
"{Intro=0,Survey=0,Regression=1} => {DOE=0}",0.120547945205479,0.977777777777778,0.123287671232877,1.18175128771155,44
"{Intro=1,DataMining=0,Regression=0,SW=0} => {DOE=0}",0.241095890410959,0.977777777777778,0.246575342465753,1.18175128771155,88
"{Intro=1,DataMining=0,Cat.Data=0,Regression=0,Forecast=0} => {DOE=0}",0.241095890410959,0.977777777777778,0.246575342465753,1.18175128771155,88
"{Intro=0,Cat.Data=0,DOE=1,SW=0} => {Regression=0}",0.0794520547945206,0.935483870967742,0.0849315068493151,1.18149347025338,29
"{Intro=1,Regression=0,DOE=0,SW=0} => {Cat.Data=0}",0.238356164383562,0.935483870967742,0.254794520547945,1.18149347025338,87
"{Intro=1,DataMining=0,Survey=0,Regression=0} => {Cat.Data=0}",0.238356164383562,0.935483870967742,0.254794520547945,1.18149347025338,87
"{Survey=0,Regression=0,Forecast=0,DOE=1,SW=0} => {Cat.Data=0}",0.0794520547945206,0.935483870967742,0.0849315068493151,1.18149347025338,29
"{Intro=0,DataMining=0,Survey=1,DOE=0,SW=0} => {Regression=0}",0.0794520547945206,0.935483870967742,0.0849315068493151,1.18149347025338,29
"{DataMining=0,Survey=1,Forecast=0,DOE=0,SW=0} => {Regression=0}",0.0794520547945206,0.935483870967742,0.0849315068493151,1.18149347025338,29
"{Intro=0,Survey=0,Regression=1,Forecast=0,SW=0} => {DataMining=0}",0.0904109589041096,0.970588235294118,0.0931506849315069,1.18088235294118,33
"{Intro=0,Survey=0,Regression=1,Forecast=0,DOE=0,SW=0} => {DataMining=0}",0.0904109589041096,0.970588235294118,0.0931506849315069,1.18088235294118,33
"{Intro=1,DataMining=0,Forecast=0,SW=0} => {DOE=0}",0.232876712328767,0.977011494252874,0.238356164383562,1.18082515033874,85
"{DataMining=0,Regression=1,DOE=0} => {Survey=0}",0.134246575342466,0.96078431372549,0.13972602739726,1.18076186703638,49
"{Intro=0,Regression=1,Forecast=0} => {DOE=0}",0.115068493150685,0.976744186046512,0.117808219178082,1.18050207916217,42
